trial,persp_element,persp_timestep,cause_timestep,reader_timestep,cause,reader,strenght
4,3,26,1,2,6,5,1.0
4,3,26,1,2,8,5,1.0
4,3,26,1,2,1,6,1.0
4,3,26,1,2,5,6,1.0
4,3,26,1,2,1,8,1.0
4,3,26,1,2,6,8,1.0
4,3,26,0,1,2,5,1.0
4,3,26,0,1,5,5,1.0
4,3,26,0,1,6,5,1.0
4,3,26,0,1,8,5,1.0
4,3,26,0,1,1,6,1.0
4,3,26,0,1,5,6,1.0
4,3,26,0,1,1,8,1.0
4,3,26,0,1,6,8,1.0
4,3,25,24,25,1,3,1.0
4,3,25,24,25,5,3,1.0
4,3,25,24,25,6,3,1.0
4,3,25,23,24,2,5,1.0
4,3,25,23,24,5,5,1.0
4,3,25,23,24,6,5,1.0
4,3,25,23,24,8,5,1.0
4,3,25,23,24,1,6,1.0
4,3,25,23,24,5,6,1.0
4,3,25,22,23,2,5,1.0
4,3,25,22,23,5,5,1.0
4,3,25,22,23,6,5,1.0
4,3,25,22,23,8,5,1.0
4,3,25,22,23,1,6,1.0
4,3,25,22,23,5,6,1.0
4,3,25,22,23,1,8,1.0
4,3,25,22,23,6,8,1.0
4,3,25,21,22,2,5,1.0
4,3,25,21,22,5,5,1.0
4,3,25,21,22,6,5,1.0
4,3,25,21,22,8,5,1.0
4,3,25,21,22,1,6,1.0
4,3,25,21,22,5,6,1.0
4,3,25,21,22,1,8,1.0
4,3,25,21,22,6,8,1.0
4,3,25,20,21,2,5,1.0
4,3,25,20,21,5,5,1.0
4,3,25,20,21,6,5,1.0
4,3,25,20,21,8,5,1.0
4,3,25,20,21,1,6,1.0
4,3,25,20,21,5,6,1.0
4,3,25,20,21,1,8,1.0
4,3,25,20,21,6,8,1.0
4,3,25,19,20,2,5,1.0
4,3,25,19,20,5,5,1.0
4,3,25,19,20,6,5,1.0
4,3,25,19,20,8,5,1.0
4,3,25,19,20,1,6,1.0
4,3,25,19,20,5,6,1.0
4,3,25,19,20,1,8,1.0
4,3,25,19,20,6,8,1.0
4,3,25,18,19,2,5,1.0
4,3,25,18,19,5,5,1.0
4,3,25,18,19,6,5,1.0
4,3,25,18,19,8,5,1.0
4,3,25,18,19,1,6,1.0
4,3,25,18,19,5,6,1.0
4,3,25,18,19,1,8,1.0
4,3,25,18,19,6,8,1.0
4,3,25,17,18,2,5,1.0
4,3,25,17,18,5,5,1.0
4,3,25,17,18,6,5,1.0
4,3,25,17,18,8,5,1.0
4,3,25,17,18,1,6,1.0
4,3,25,17,18,5,6,1.0
4,3,25,17,18,1,8,1.0
4,3,25,17,18,6,8,1.0
4,3,25,16,17,2,5,1.0
4,3,25,16,17,5,5,1.0
4,3,25,16,17,6,5,1.0
4,3,25,16,17,8,5,1.0
4,3,25,16,17,1,6,1.0
4,3,25,16,17,5,6,1.0
4,3,25,16,17,1,8,1.0
4,3,25,16,17,6,8,1.0
4,3,25,15,16,2,5,1.0
4,3,25,15,16,5,5,1.0
4,3,25,15,16,6,5,1.0
4,3,25,15,16,8,5,1.0
4,3,25,15,16,1,6,1.0
4,3,25,15,16,5,6,1.0
4,3,25,15,16,1,8,1.0
4,3,25,15,16,6,8,1.0
4,3,25,14,15,2,5,1.0
4,3,25,14,15,5,5,1.0
4,3,25,14,15,6,5,1.0
4,3,25,14,15,8,5,1.0
4,3,25,14,15,1,6,1.0
4,3,25,14,15,5,6,1.0
4,3,25,14,15,1,8,1.0
4,3,25,14,15,6,8,1.0
4,3,25,13,14,2,5,0.21428699999999995
4,3,25,13,14,5,5,0.21428699999999995
4,3,25,13,14,6,5,0.21428699999999995
4,3,25,13,14,8,5,0.21428699999999995
4,3,25,13,14,1,6,0.333333
4,3,25,13,14,5,6,0.333333
4,3,25,13,14,1,8,0.5
4,3,25,13,14,6,8,0.5
4,3,25,12,13,2,5,1.0
4,3,25,12,13,5,5,1.0
4,3,25,12,13,6,5,1.0
4,3,25,12,13,8,5,1.0
4,3,25,12,13,1,6,1.0
4,3,25,12,13,5,6,1.0
4,3,25,12,13,1,8,1.0
4,3,25,12,13,6,8,1.0
4,3,25,11,12,2,5,1.0
4,3,25,11,12,5,5,1.0
4,3,25,11,12,6,5,1.0
4,3,25,11,12,8,5,1.0
4,3,25,11,12,1,6,1.0
4,3,25,11,12,5,6,1.0
4,3,25,11,12,1,8,1.0
4,3,25,11,12,6,8,1.0
4,3,25,10,11,2,5,1.0
4,3,25,10,11,5,5,1.0
4,3,25,10,11,6,5,1.0
4,3,25,10,11,8,5,1.0
4,3,25,10,11,1,6,1.0
4,3,25,10,11,5,6,1.0
4,3,25,10,11,1,8,1.0
4,3,25,10,11,6,8,1.0
4,3,25,9,10,2,5,1.0
4,3,25,9,10,5,5,1.0
4,3,25,9,10,6,5,1.0
4,3,25,9,10,8,5,1.0
4,3,25,9,10,1,6,1.0
4,3,25,9,10,5,6,1.0
4,3,25,9,10,1,8,1.0
4,3,25,9,10,6,8,1.0
4,3,25,8,9,2,5,1.0
4,3,25,8,9,5,5,1.0
4,3,25,8,9,6,5,1.0
4,3,25,8,9,8,5,1.0
4,3,25,8,9,1,6,1.0
4,3,25,8,9,5,6,1.0
4,3,25,8,9,1,8,1.0
4,3,25,8,9,6,8,1.0
4,3,25,7,8,2,5,1.0
4,3,25,7,8,5,5,1.0
4,3,25,7,8,6,5,1.0
4,3,25,7,8,8,5,1.0
4,3,25,7,8,1,6,1.0
4,3,25,7,8,5,6,1.0
4,3,25,7,8,1,8,1.0
4,3,25,7,8,6,8,1.0
4,3,25,6,7,2,5,1.0
4,3,25,6,7,5,5,1.0
4,3,25,6,7,6,5,1.0
4,3,25,6,7,8,5,1.0
4,3,25,6,7,1,6,1.0
4,3,25,6,7,5,6,1.0
4,3,25,6,7,1,8,1.0
4,3,25,6,7,6,8,1.0
4,3,25,5,6,2,5,1.0
4,3,25,5,6,5,5,1.0
4,3,25,5,6,6,5,1.0
4,3,25,5,6,8,5,1.0
4,3,25,5,6,1,6,1.0
4,3,25,5,6,5,6,1.0
4,3,25,5,6,1,8,1.0
4,3,25,5,6,6,8,1.0
4,3,25,4,5,2,5,1.0
4,3,25,4,5,5,5,1.0
4,3,25,4,5,6,5,1.0
4,3,25,4,5,8,5,1.0
4,3,25,4,5,1,6,1.0
4,3,25,4,5,5,6,1.0
4,3,25,4,5,1,8,1.0
4,3,25,4,5,6,8,1.0
4,3,25,3,4,2,5,1.0
4,3,25,3,4,5,5,1.0
4,3,25,3,4,6,5,1.0
4,3,25,3,4,8,5,1.0
4,3,25,3,4,1,6,1.0
4,3,25,3,4,5,6,1.0
4,3,25,3,4,1,8,1.0
4,3,25,3,4,6,8,1.0
4,3,25,2,3,2,5,1.0
4,3,25,2,3,5,5,1.0
4,3,25,2,3,6,5,1.0
4,3,25,2,3,8,5,1.0
4,3,25,2,3,1,6,1.0
4,3,25,2,3,5,6,1.0
4,3,25,2,3,1,8,1.0
4,3,25,2,3,6,8,1.0
4,3,25,1,2,2,5,1.0
4,3,25,1,2,5,5,1.0
4,3,25,1,2,6,5,1.0
4,3,25,1,2,8,5,1.0
4,3,25,1,2,1,6,1.0
4,3,25,1,2,5,6,1.0
4,3,25,1,2,1,8,1.0
4,3,25,1,2,6,8,1.0
4,3,25,0,1,2,5,1.0
4,3,25,0,1,5,5,1.0
4,3,25,0,1,6,5,1.0
4,3,25,0,1,8,5,1.0
4,3,25,0,1,1,6,1.0
4,3,25,0,1,5,6,1.0
4,3,25,0,1,1,8,1.0
4,3,25,0,1,6,8,1.0
4,3,24,23,24,1,3,1.0
4,3,24,23,24,5,3,1.0
4,3,24,23,24,6,3,1.0
4,3,24,22,23,2,5,1.0
4,3,24,22,23,5,5,1.0
4,3,24,22,23,6,5,1.0
4,3,24,22,23,8,5,1.0
4,3,24,22,23,1,6,1.0
4,3,24,22,23,5,6,1.0
4,3,24,21,22,2,5,1.0
4,3,24,21,22,5,5,1.0
4,3,24,21,22,6,5,1.0
4,3,24,21,22,8,5,1.0
4,3,24,21,22,1,6,1.0
4,3,24,21,22,5,6,1.0
4,3,24,21,22,1,8,1.0
4,3,24,21,22,6,8,1.0
4,3,24,20,21,2,5,1.0
4,3,24,20,21,5,5,1.0
4,3,24,20,21,6,5,1.0
4,3,24,20,21,8,5,1.0
4,3,24,20,21,1,6,1.0
4,3,24,20,21,5,6,1.0
4,3,24,20,21,1,8,1.0
4,3,24,20,21,6,8,1.0
4,3,24,19,20,2,5,1.0
4,3,24,19,20,5,5,1.0
4,3,24,19,20,6,5,1.0
4,3,24,19,20,8,5,1.0
4,3,24,19,20,1,6,1.0
4,3,24,19,20,5,6,1.0
4,3,24,19,20,1,8,1.0
4,3,24,19,20,6,8,1.0
4,3,24,18,19,2,5,1.0
4,3,24,18,19,5,5,1.0
4,3,24,18,19,6,5,1.0
4,3,24,18,19,8,5,1.0
4,3,24,18,19,1,6,1.0
4,3,24,18,19,5,6,1.0
4,3,24,18,19,1,8,1.0
4,3,24,18,19,6,8,1.0
4,3,24,17,18,2,5,1.0
4,3,24,17,18,5,5,1.0
4,3,24,17,18,6,5,1.0
4,3,24,17,18,8,5,1.0
4,3,24,17,18,1,6,1.0
4,3,24,17,18,5,6,1.0
4,3,24,17,18,1,8,1.0
4,3,24,17,18,6,8,1.0
4,3,24,16,17,2,5,1.0
4,3,24,16,17,5,5,1.0
4,3,24,16,17,6,5,1.0
4,3,24,16,17,8,5,1.0
4,3,24,16,17,1,6,1.0
4,3,24,16,17,5,6,1.0
4,3,24,16,17,1,8,1.0
4,3,24,16,17,6,8,1.0
4,3,24,15,16,2,5,1.0
4,3,24,15,16,5,5,1.0
4,3,24,15,16,6,5,1.0
4,3,24,15,16,8,5,1.0
4,3,24,15,16,1,6,1.0
4,3,24,15,16,5,6,1.0
4,3,24,15,16,1,8,1.0
4,3,24,15,16,6,8,1.0
4,3,24,14,15,2,5,1.0
4,3,24,14,15,5,5,1.0
4,3,24,14,15,6,5,1.0
4,3,24,14,15,8,5,1.0
4,3,24,14,15,1,6,1.0
4,3,24,14,15,5,6,1.0
4,3,24,14,15,1,8,1.0
4,3,24,14,15,6,8,1.0
4,3,24,13,14,2,5,0.21428699999999995
4,3,24,13,14,5,5,0.21428699999999995
4,3,24,13,14,6,5,0.21428699999999995
4,3,24,13,14,8,5,0.21428699999999995
4,3,24,13,14,1,6,0.333333
4,3,24,13,14,5,6,0.333333
4,3,24,13,14,1,8,0.5
4,3,24,13,14,6,8,0.5
4,3,24,12,13,2,5,1.0
4,3,24,12,13,5,5,1.0
4,3,24,12,13,6,5,1.0
4,3,24,12,13,8,5,1.0
4,3,24,12,13,1,6,1.0
4,3,24,12,13,5,6,1.0
4,3,24,12,13,1,8,1.0
4,3,24,12,13,6,8,1.0
4,3,24,11,12,2,5,1.0
4,3,24,11,12,5,5,1.0
4,3,24,11,12,6,5,1.0
4,3,24,11,12,8,5,1.0
4,3,24,11,12,1,6,1.0
4,3,24,11,12,5,6,1.0
4,3,24,11,12,1,8,1.0
4,3,24,11,12,6,8,1.0
4,3,24,10,11,2,5,1.0
4,3,24,10,11,5,5,1.0
4,3,24,10,11,6,5,1.0
4,3,24,10,11,8,5,1.0
4,3,24,10,11,1,6,1.0
4,3,24,10,11,5,6,1.0
4,3,24,10,11,1,8,1.0
4,3,24,10,11,6,8,1.0
4,3,24,9,10,2,5,1.0
4,3,24,9,10,5,5,1.0
4,3,24,9,10,6,5,1.0
4,3,24,9,10,8,5,1.0
4,3,24,9,10,1,6,1.0
4,3,24,9,10,5,6,1.0
4,3,24,9,10,1,8,1.0
4,3,24,9,10,6,8,1.0
4,3,24,8,9,2,5,1.0
4,3,24,8,9,5,5,1.0
4,3,24,8,9,6,5,1.0
4,3,24,8,9,8,5,1.0
4,3,24,8,9,1,6,1.0
4,3,24,8,9,5,6,1.0
4,3,24,8,9,1,8,1.0
4,3,24,8,9,6,8,1.0
4,3,24,7,8,2,5,1.0
4,3,24,7,8,5,5,1.0
4,3,24,7,8,6,5,1.0
4,3,24,7,8,8,5,1.0
4,3,24,7,8,1,6,1.0
4,3,24,7,8,5,6,1.0
4,3,24,7,8,1,8,1.0
4,3,24,7,8,6,8,1.0
4,3,24,6,7,2,5,1.0
4,3,24,6,7,5,5,1.0
4,3,24,6,7,6,5,1.0
4,3,24,6,7,8,5,1.0
4,3,24,6,7,1,6,1.0
4,3,24,6,7,5,6,1.0
4,3,24,6,7,1,8,1.0
4,3,24,6,7,6,8,1.0
4,3,24,5,6,2,5,1.0
4,3,24,5,6,5,5,1.0
4,3,24,5,6,6,5,1.0
4,3,24,5,6,8,5,1.0
4,3,24,5,6,1,6,1.0
4,3,24,5,6,5,6,1.0
4,3,24,5,6,1,8,1.0
4,3,24,5,6,6,8,1.0
4,3,24,4,5,2,5,1.0
4,3,24,4,5,5,5,1.0
4,3,24,4,5,6,5,1.0
4,3,24,4,5,8,5,1.0
4,3,24,4,5,1,6,1.0
4,3,24,4,5,5,6,1.0
4,3,24,4,5,1,8,1.0
4,3,24,4,5,6,8,1.0
4,3,24,3,4,2,5,1.0
4,3,24,3,4,5,5,1.0
4,3,24,3,4,6,5,1.0
4,3,24,3,4,8,5,1.0
4,3,24,3,4,1,6,1.0
4,3,24,3,4,5,6,1.0
4,3,24,3,4,1,8,1.0
4,3,24,3,4,6,8,1.0
4,3,24,2,3,2,5,1.0
4,3,24,2,3,5,5,1.0
4,3,24,2,3,6,5,1.0
4,3,24,2,3,8,5,1.0
4,3,24,2,3,1,6,1.0
4,3,24,2,3,5,6,1.0
4,3,24,2,3,1,8,1.0
4,3,24,2,3,6,8,1.0
4,3,24,1,2,2,5,1.0
4,3,24,1,2,5,5,1.0
4,3,24,1,2,6,5,1.0
4,3,24,1,2,8,5,1.0
4,3,24,1,2,1,6,1.0
4,3,24,1,2,5,6,1.0
4,3,24,1,2,1,8,1.0
4,3,24,1,2,6,8,1.0
4,3,24,0,1,2,5,1.0
4,3,24,0,1,5,5,1.0
4,3,24,0,1,6,5,1.0
4,3,24,0,1,8,5,1.0
4,3,24,0,1,1,6,1.0
4,3,24,0,1,5,6,1.0
4,3,24,0,1,1,8,1.0
4,3,24,0,1,6,8,1.0
4,3,23,22,23,1,3,1.0
4,3,23,22,23,5,3,1.0
4,3,23,22,23,6,3,1.0
4,3,23,21,22,2,5,1.0
4,3,23,21,22,5,5,1.0
4,3,23,21,22,6,5,1.0
4,3,23,21,22,8,5,1.0
4,3,23,21,22,1,6,1.0
4,3,23,21,22,5,6,1.0
4,3,23,20,21,2,5,1.0
4,3,23,20,21,5,5,1.0
4,3,23,20,21,6,5,1.0
4,3,23,20,21,8,5,1.0
4,3,23,20,21,1,6,1.0
4,3,23,20,21,5,6,1.0
4,3,23,20,21,1,8,1.0
4,3,23,20,21,6,8,1.0
4,3,23,19,20,2,5,1.0
4,3,23,19,20,5,5,1.0
4,3,23,19,20,6,5,1.0
4,3,23,19,20,8,5,1.0
4,3,23,19,20,1,6,1.0
4,3,23,19,20,5,6,1.0
4,3,23,19,20,1,8,1.0
4,3,23,19,20,6,8,1.0
4,3,23,18,19,2,5,1.0
4,3,23,18,19,5,5,1.0
4,3,23,18,19,6,5,1.0
4,3,23,18,19,8,5,1.0
4,3,23,18,19,1,6,1.0
4,3,23,18,19,5,6,1.0
4,3,23,18,19,1,8,1.0
4,3,23,18,19,6,8,1.0
4,3,23,17,18,2,5,1.0
4,3,23,17,18,5,5,1.0
4,3,23,17,18,6,5,1.0
4,3,23,17,18,8,5,1.0
4,3,23,17,18,1,6,1.0
4,3,23,17,18,5,6,1.0
4,3,23,17,18,1,8,1.0
4,3,23,17,18,6,8,1.0
4,3,23,16,17,2,5,1.0
4,3,23,16,17,5,5,1.0
4,3,23,16,17,6,5,1.0
4,3,23,16,17,8,5,1.0
4,3,23,16,17,1,6,1.0
4,3,23,16,17,5,6,1.0
4,3,23,16,17,1,8,1.0
4,3,23,16,17,6,8,1.0
4,3,23,15,16,2,5,1.0
4,3,23,15,16,5,5,1.0
4,3,23,15,16,6,5,1.0
4,3,23,15,16,8,5,1.0
4,3,23,15,16,1,6,1.0
4,3,23,15,16,5,6,1.0
4,3,23,15,16,1,8,1.0
4,3,23,15,16,6,8,1.0
4,3,23,14,15,2,5,1.0
4,3,23,14,15,5,5,1.0
4,3,23,14,15,6,5,1.0
4,3,23,14,15,8,5,1.0
4,3,23,14,15,1,6,1.0
4,3,23,14,15,5,6,1.0
4,3,23,14,15,1,8,1.0
4,3,23,14,15,6,8,1.0
4,3,23,13,14,2,5,0.21428699999999995
4,3,23,13,14,5,5,0.21428699999999995
4,3,23,13,14,6,5,0.21428699999999995
4,3,23,13,14,8,5,0.21428699999999995
4,3,23,13,14,1,6,0.333333
4,3,23,13,14,5,6,0.333333
4,3,23,13,14,1,8,0.5
4,3,23,13,14,6,8,0.5
4,3,23,12,13,2,5,1.0
4,3,23,12,13,5,5,1.0
4,3,23,12,13,6,5,1.0
4,3,23,12,13,8,5,1.0
4,3,23,12,13,1,6,1.0
4,3,23,12,13,5,6,1.0
4,3,23,12,13,1,8,1.0
4,3,23,12,13,6,8,1.0
4,3,23,11,12,2,5,1.0
4,3,23,11,12,5,5,1.0
4,3,23,11,12,6,5,1.0
4,3,23,11,12,8,5,1.0
4,3,23,11,12,1,6,1.0
4,3,23,11,12,5,6,1.0
4,3,23,11,12,1,8,1.0
4,3,23,11,12,6,8,1.0
4,3,23,10,11,2,5,1.0
4,3,23,10,11,5,5,1.0
4,3,23,10,11,6,5,1.0
4,3,23,10,11,8,5,1.0
4,3,23,10,11,1,6,1.0
4,3,23,10,11,5,6,1.0
4,3,23,10,11,1,8,1.0
4,3,23,10,11,6,8,1.0
4,3,23,9,10,2,5,1.0
4,3,23,9,10,5,5,1.0
4,3,23,9,10,6,5,1.0
4,3,23,9,10,8,5,1.0
4,3,23,9,10,1,6,1.0
4,3,23,9,10,5,6,1.0
4,3,23,9,10,1,8,1.0
4,3,23,9,10,6,8,1.0
4,3,23,8,9,2,5,1.0
4,3,23,8,9,5,5,1.0
4,3,23,8,9,6,5,1.0
4,3,23,8,9,8,5,1.0
4,3,23,8,9,1,6,1.0
4,3,23,8,9,5,6,1.0
4,3,23,8,9,1,8,1.0
4,3,23,8,9,6,8,1.0
4,3,23,7,8,2,5,1.0
4,3,23,7,8,5,5,1.0
4,3,23,7,8,6,5,1.0
4,3,23,7,8,8,5,1.0
4,3,23,7,8,1,6,1.0
4,3,23,7,8,5,6,1.0
4,3,23,7,8,1,8,1.0
4,3,23,7,8,6,8,1.0
4,3,23,6,7,2,5,1.0
4,3,23,6,7,5,5,1.0
4,3,23,6,7,6,5,1.0
4,3,23,6,7,8,5,1.0
4,3,23,6,7,1,6,1.0
4,3,23,6,7,5,6,1.0
4,3,23,6,7,1,8,1.0
4,3,23,6,7,6,8,1.0
4,3,23,5,6,2,5,1.0
4,3,23,5,6,5,5,1.0
4,3,23,5,6,6,5,1.0
4,3,23,5,6,8,5,1.0
4,3,23,5,6,1,6,1.0
4,3,23,5,6,5,6,1.0
4,3,23,5,6,1,8,1.0
4,3,23,5,6,6,8,1.0
4,3,23,4,5,2,5,1.0
4,3,23,4,5,5,5,1.0
4,3,23,4,5,6,5,1.0
4,3,23,4,5,8,5,1.0
4,3,23,4,5,1,6,1.0
4,3,23,4,5,5,6,1.0
4,3,23,4,5,1,8,1.0
4,3,23,4,5,6,8,1.0
4,3,23,3,4,2,5,1.0
4,3,23,3,4,5,5,1.0
4,3,23,3,4,6,5,1.0
4,3,23,3,4,8,5,1.0
4,3,23,3,4,1,6,1.0
4,3,23,3,4,5,6,1.0
4,3,23,3,4,1,8,1.0
4,3,23,3,4,6,8,1.0
4,3,23,2,3,2,5,1.0
4,3,23,2,3,5,5,1.0
4,3,23,2,3,6,5,1.0
4,3,23,2,3,8,5,1.0
4,3,23,2,3,1,6,1.0
4,3,23,2,3,5,6,1.0
4,3,23,2,3,1,8,1.0
4,3,23,2,3,6,8,1.0
4,3,23,1,2,2,5,1.0
4,3,23,1,2,5,5,1.0
4,3,23,1,2,6,5,1.0
4,3,23,1,2,8,5,1.0
4,3,23,1,2,1,6,1.0
4,3,23,1,2,5,6,1.0
4,3,23,1,2,1,8,1.0
4,3,23,1,2,6,8,1.0
4,3,23,0,1,2,5,1.0
4,3,23,0,1,5,5,1.0
4,3,23,0,1,6,5,1.0
4,3,23,0,1,8,5,1.0
4,3,23,0,1,1,6,1.0
4,3,23,0,1,5,6,1.0
4,3,23,0,1,1,8,1.0
4,3,23,0,1,6,8,1.0
4,3,22,21,22,1,3,1.0
4,3,22,21,22,5,3,1.0
4,3,22,21,22,6,3,1.0
4,3,22,20,21,2,5,1.0
4,3,22,20,21,5,5,1.0
4,3,22,20,21,6,5,1.0
4,3,22,20,21,8,5,1.0
4,3,22,20,21,1,6,1.0
4,3,22,20,21,5,6,1.0
4,3,22,19,20,2,5,1.0
4,3,22,19,20,5,5,1.0
4,3,22,19,20,6,5,1.0
4,3,22,19,20,8,5,1.0
4,3,22,19,20,1,6,1.0
4,3,22,19,20,5,6,1.0
4,3,22,19,20,1,8,1.0
4,3,22,19,20,6,8,1.0
4,3,22,18,19,2,5,1.0
4,3,22,18,19,5,5,1.0
4,3,22,18,19,6,5,1.0
4,3,22,18,19,8,5,1.0
4,3,22,18,19,1,6,1.0
4,3,22,18,19,5,6,1.0
4,3,22,18,19,1,8,1.0
4,3,22,18,19,6,8,1.0
4,3,22,17,18,2,5,1.0
4,3,22,17,18,5,5,1.0
4,3,22,17,18,6,5,1.0
4,3,22,17,18,8,5,1.0
4,3,22,17,18,1,6,1.0
4,3,22,17,18,5,6,1.0
4,3,22,17,18,1,8,1.0
4,3,22,17,18,6,8,1.0
4,3,22,16,17,2,5,1.0
4,3,22,16,17,5,5,1.0
4,3,22,16,17,6,5,1.0
4,3,22,16,17,8,5,1.0
4,3,22,16,17,1,6,1.0
4,3,22,16,17,5,6,1.0
4,3,22,16,17,1,8,1.0
4,3,22,16,17,6,8,1.0
4,3,22,15,16,2,5,1.0
4,3,22,15,16,5,5,1.0
4,3,22,15,16,6,5,1.0
4,3,22,15,16,8,5,1.0
4,3,22,15,16,1,6,1.0
4,3,22,15,16,5,6,1.0
4,3,22,15,16,1,8,1.0
4,3,22,15,16,6,8,1.0
4,3,22,14,15,2,5,1.0
4,3,22,14,15,5,5,1.0
4,3,22,14,15,6,5,1.0
4,3,22,14,15,8,5,1.0
4,3,22,14,15,1,6,1.0
4,3,22,14,15,5,6,1.0
4,3,22,14,15,1,8,1.0
4,3,22,14,15,6,8,1.0
4,3,22,13,14,2,5,0.21428699999999995
4,3,22,13,14,5,5,0.21428699999999995
4,3,22,13,14,6,5,0.21428699999999995
4,3,22,13,14,8,5,0.21428699999999995
4,3,22,13,14,1,6,0.333333
4,3,22,13,14,5,6,0.333333
4,3,22,13,14,1,8,0.5
4,3,22,13,14,6,8,0.5
4,3,22,12,13,2,5,1.0
4,3,22,12,13,5,5,1.0
4,3,22,12,13,6,5,1.0
4,3,22,12,13,8,5,1.0
4,3,22,12,13,1,6,1.0
4,3,22,12,13,5,6,1.0
4,3,22,12,13,1,8,1.0
4,3,22,12,13,6,8,1.0
4,3,22,11,12,2,5,1.0
4,3,22,11,12,5,5,1.0
4,3,22,11,12,6,5,1.0
4,3,22,11,12,8,5,1.0
4,3,22,11,12,1,6,1.0
4,3,22,11,12,5,6,1.0
4,3,22,11,12,1,8,1.0
4,3,22,11,12,6,8,1.0
4,3,22,10,11,2,5,1.0
4,3,22,10,11,5,5,1.0
4,3,22,10,11,6,5,1.0
4,3,22,10,11,8,5,1.0
4,3,22,10,11,1,6,1.0
4,3,22,10,11,5,6,1.0
4,3,22,10,11,1,8,1.0
4,3,22,10,11,6,8,1.0
4,3,22,9,10,2,5,1.0
4,3,22,9,10,5,5,1.0
4,3,22,9,10,6,5,1.0
4,3,22,9,10,8,5,1.0
4,3,22,9,10,1,6,1.0
4,3,22,9,10,5,6,1.0
4,3,22,9,10,1,8,1.0
4,3,22,9,10,6,8,1.0
4,3,22,8,9,2,5,1.0
4,3,22,8,9,5,5,1.0
4,3,22,8,9,6,5,1.0
4,3,22,8,9,8,5,1.0
4,3,22,8,9,1,6,1.0
4,3,22,8,9,5,6,1.0
4,3,22,8,9,1,8,1.0
4,3,22,8,9,6,8,1.0
4,3,22,7,8,2,5,1.0
4,3,22,7,8,5,5,1.0
4,3,22,7,8,6,5,1.0
4,3,22,7,8,8,5,1.0
4,3,22,7,8,1,6,1.0
4,3,22,7,8,5,6,1.0
4,3,22,7,8,1,8,1.0
4,3,22,7,8,6,8,1.0
4,3,22,6,7,2,5,1.0
4,3,22,6,7,5,5,1.0
4,3,22,6,7,6,5,1.0
4,3,22,6,7,8,5,1.0
4,3,22,6,7,1,6,1.0
4,3,22,6,7,5,6,1.0
4,3,22,6,7,1,8,1.0
4,3,22,6,7,6,8,1.0
4,3,22,5,6,2,5,1.0
4,3,22,5,6,5,5,1.0
4,3,22,5,6,6,5,1.0
4,3,22,5,6,8,5,1.0
4,3,22,5,6,1,6,1.0
4,3,22,5,6,5,6,1.0
4,3,22,5,6,1,8,1.0
4,3,22,5,6,6,8,1.0
4,3,22,4,5,2,5,1.0
4,3,22,4,5,5,5,1.0
4,3,22,4,5,6,5,1.0
4,3,22,4,5,8,5,1.0
4,3,22,4,5,1,6,1.0
4,3,22,4,5,5,6,1.0
4,3,22,4,5,1,8,1.0
4,3,22,4,5,6,8,1.0
4,3,22,3,4,2,5,1.0
4,3,22,3,4,5,5,1.0
4,3,22,3,4,6,5,1.0
4,3,22,3,4,8,5,1.0
4,3,22,3,4,1,6,1.0
4,3,22,3,4,5,6,1.0
4,3,22,3,4,1,8,1.0
4,3,22,3,4,6,8,1.0
4,3,22,2,3,2,5,1.0
4,3,22,2,3,5,5,1.0
4,3,22,2,3,6,5,1.0
4,3,22,2,3,8,5,1.0
4,3,22,2,3,1,6,1.0
4,3,22,2,3,5,6,1.0
4,3,22,2,3,1,8,1.0
4,3,22,2,3,6,8,1.0
4,3,22,1,2,2,5,1.0
4,3,22,1,2,5,5,1.0
4,3,22,1,2,6,5,1.0
4,3,22,1,2,8,5,1.0
4,3,22,1,2,1,6,1.0
4,3,22,1,2,5,6,1.0
4,3,22,1,2,1,8,1.0
4,3,22,1,2,6,8,1.0
4,3,22,0,1,2,5,1.0
4,3,22,0,1,5,5,1.0
4,3,22,0,1,6,5,1.0
4,3,22,0,1,8,5,1.0
4,3,22,0,1,1,6,1.0
4,3,22,0,1,5,6,1.0
4,3,22,0,1,1,8,1.0
4,3,22,0,1,6,8,1.0
4,3,21,20,21,1,3,1.0
4,3,21,20,21,5,3,1.0
4,3,21,20,21,6,3,1.0
4,3,21,19,20,2,5,1.0
4,3,21,19,20,5,5,1.0
4,3,21,19,20,6,5,1.0
4,3,21,19,20,8,5,1.0
4,3,21,19,20,1,6,1.0
4,3,21,19,20,5,6,1.0
4,3,21,18,19,2,5,1.0
4,3,21,18,19,5,5,1.0
4,3,21,18,19,6,5,1.0
4,3,21,18,19,8,5,1.0
4,3,21,18,19,1,6,1.0
4,3,21,18,19,5,6,1.0
4,3,21,18,19,1,8,1.0
4,3,21,18,19,6,8,1.0
4,3,21,17,18,2,5,1.0
4,3,21,17,18,5,5,1.0
4,3,21,17,18,6,5,1.0
4,3,21,17,18,8,5,1.0
4,3,21,17,18,1,6,1.0
4,3,21,17,18,5,6,1.0
4,3,21,17,18,1,8,1.0
4,3,21,17,18,6,8,1.0
4,3,21,16,17,2,5,1.0
4,3,21,16,17,5,5,1.0
4,3,21,16,17,6,5,1.0
4,3,21,16,17,8,5,1.0
4,3,21,16,17,1,6,1.0
4,3,21,16,17,5,6,1.0
4,3,21,16,17,1,8,1.0
