trial,timestep,S1,S2,M1,M2,H1,H2,H3,H4,block_movement,task_type,block_size,first_sight
42,11,0,0,1,0,1,1,1,0,-1,avoid,4,0
42,12,0,0,1,0,1,1,1,0,-1,avoid,4,0
42,13,0,0,1,0,1,1,1,0,-1,avoid,4,0
42,14,0,1,1,0,1,1,1,0,-1,avoid,4,0
42,15,1,1,1,0,0,1,1,0,-1,avoid,4,0
42,16,1,1,0,0,1,1,1,1,-1,avoid,4,0
42,17,1,0,0,0,0,0,1,1,-1,avoid,4,0
42,18,1,0,0,0,1,1,0,0,-1,avoid,4,0
42,19,1,0,0,1,1,0,0,1,-1,avoid,4,0
42,20,0,0,1,1,1,0,0,1,-1,avoid,4,0
42,21,0,0,0,1,1,0,0,1,-1,avoid,4,0
42,22,0,0,0,1,1,0,0,1,-1,avoid,4,0
42,23,0,0,0,1,1,0,0,1,-1,avoid,4,0
42,24,0,0,0,1,1,0,0,1,-1,avoid,4,0
42,25,0,0,0,1,1,0,0,1,-1,avoid,4,0
42,26,0,0,0,1,1,0,0,1,-1,avoid,4,0
42,27,0,0,0,1,1,0,0,1,-1,avoid,4,0
42,28,0,0,0,1,1,0,0,1,-1,avoid,4,0
42,29,0,0,0,1,1,0,0,1,-1,avoid,4,0
42,30,0,0,0,1,1,0,0,1,-1,avoid,4,0
42,31,0,0,0,1,1,0,0,1,-1,avoid,4,0
42,32,0,0,0,1,1,0,0,1,-1,avoid,4,0
42,33,0,0,0,1,1,0,0,1,-1,avoid,4,0
43,1,0,0,1,0,0,1,1,1,-1,avoid,4,0
43,2,0,1,0,0,0,1,0,0,-1,avoid,4,1
43,3,0,1,0,1,1,0,1,1,-1,avoid,4,0
43,4,0,1,0,0,0,1,1,1,-1,avoid,4,0
43,5,1,1,0,0,0,0,1,0,-1,avoid,4,0
43,6,1,1,0,0,0,1,1,0,-1,avoid,4,0
43,7,1,0,0,0,1,1,1,1,-1,avoid,4,0
43,8,1,0,0,0,1,1,1,1,-1,avoid,4,0
43,9,0,0,0,0,1,1,1,1,-1,avoid,4,0
43,10,0,0,1,0,1,1,1,0,-1,avoid,4,0
43,11,0,0,1,0,1,1,1,0,-1,avoid,4,0
43,12,0,0,1,0,1,1,1,0,-1,avoid,4,0
43,13,0,0,1,0,1,1,1,0,-1,avoid,4,0
43,14,0,1,1,0,1,1,1,0,-1,avoid,4,0
43,15,1,1,1,0,0,1,1,0,-1,avoid,4,0
43,16,1,1,0,0,1,1,1,1,-1,avoid,4,0
43,17,1,0,0,0,0,0,1,1,-1,avoid,4,0
43,18,1,0,0,0,1,1,0,0,-1,avoid,4,0
43,19,1,0,0,1,1,0,0,1,-1,avoid,4,0
43,20,0,0,1,1,1,0,0,1,-1,avoid,4,0
43,21,0,0,0,1,1,0,0,1,-1,avoid,4,0
43,22,0,0,0,1,1,0,0,1,-1,avoid,4,0
43,23,0,0,0,1,1,0,0,1,-1,avoid,4,0
43,24,0,0,0,1,1,0,0,1,-1,avoid,4,0
43,25,0,0,0,1,1,0,0,1,-1,avoid,4,0
43,26,0,0,0,1,1,0,0,1,-1,avoid,4,0
43,27,0,0,0,1,1,0,0,1,-1,avoid,4,0
43,28,0,0,0,1,1,0,0,1,-1,avoid,4,0
43,29,0,0,0,1,1,0,0,1,-1,avoid,4,0
43,30,0,0,0,1,1,0,0,1,-1,avoid,4,0
43,31,0,0,0,1,1,0,0,1,-1,avoid,4,0
43,32,0,0,0,1,1,0,0,1,-1,avoid,4,0
43,33,0,0,0,1,1,0,0,1,-1,avoid,4,0
44,1,0,1,1,0,0,1,1,1,-1,avoid,4,1
44,2,0,1,0,0,0,0,1,0,-1,avoid,4,0
44,3,1,1,1,0,0,1,1,1,-1,avoid,4,0
44,4,1,0,0,0,0,1,1,1,-1,avoid,4,0
44,5,1,0,0,0,0,1,0,1,-1,avoid,4,0
44,6,0,0,0,0,0,1,1,1,-1,avoid,4,0
44,7,0,0,0,0,0,1,0,0,-1,avoid,4,0
44,8,0,0,0,0,1,0,1,1,-1,avoid,4,0
44,9,0,0,0,0,1,0,1,1,-1,avoid,4,0
44,10,0,0,0,0,1,0,1,1,-1,avoid,4,0
44,11,0,0,0,0,1,0,1,1,-1,avoid,4,0
44,12,0,0,0,0,1,0,1,1,-1,avoid,4,0
44,13,0,0,0,0,1,0,1,1,-1,avoid,4,0
44,14,0,0,0,0,1,0,1,1,-1,avoid,4,0
44,15,0,0,0,0,1,0,1,1,-1,avoid,4,0
44,16,0,1,0,0,1,0,1,1,-1,avoid,4,0
44,17,0,1,0,0,0,1,1,1,-1,avoid,4,0
44,18,1,1,0,0,0,0,1,0,-1,avoid,4,0
44,19,1,1,0,0,0,1,1,0,-1,avoid,4,0
44,20,1,0,0,0,1,1,1,1,-1,avoid,4,0
44,21,1,0,0,0,1,1,1,1,-1,avoid,4,0
44,22,0,0,0,0,1,1,1,1,-1,avoid,4,0
44,23,0,0,1,0,1,1,1,0,-1,avoid,4,0
44,24,0,0,1,0,1,1,1,0,-1,avoid,4,0
44,25,0,0,1,0,1,1,1,0,-1,avoid,4,0
44,26,0,0,1,0,1,1,1,0,-1,avoid,4,0
44,27,0,1,1,0,1,1,1,0,-1,avoid,4,0
44,28,1,1,1,0,0,1,1,0,-1,avoid,4,0
44,29,1,1,0,0,1,1,1,1,-1,avoid,4,0
44,30,1,0,0,0,0,0,1,1,-1,avoid,4,0
44,31,1,0,0,0,1,1,0,0,-1,avoid,4,0
44,32,1,0,0,1,1,0,0,1,-1,avoid,4,0
44,33,0,0,1,1,1,0,0,1,-1,avoid,4,0
45,1,0,1,1,0,0,1,1,1,-1,avoid,4,1
45,2,1,1,0,0,0,0,1,0,-1,avoid,4,0
45,3,1,1,0,0,0,1,1,0,-1,avoid,4,0
45,4,1,0,0,0,1,1,1,1,-1,avoid,4,0
45,5,1,0,0,0,1,1,1,1,-1,avoid,4,0
45,6,0,0,0,0,1,1,1,1,-1,avoid,4,0
45,7,0,0,1,0,1,1,1,0,-1,avoid,4,0
45,8,0,0,1,0,1,1,1,0,-1,avoid,4,0
45,9,0,0,1,0,1,1,1,0,-1,avoid,4,0
45,10,0,0,1,0,1,1,1,0,-1,avoid,4,0
45,11,0,1,1,0,1,1,1,0,-1,avoid,4,0
45,12,1,1,1,0,0,1,1,0,-1,avoid,4,0
45,13,1,1,0,0,1,1,1,1,-1,avoid,4,0
45,14,1,0,0,0,0,0,1,1,-1,avoid,4,0
45,15,1,0,0,0,1,1,0,0,-1,avoid,4,0
45,16,1,0,0,1,1,0,0,1,-1,avoid,4,0
45,17,0,0,1,1,1,0,0,1,-1,avoid,4,0
45,18,0,0,0,1,1,0,0,1,-1,avoid,4,0
45,19,0,0,0,1,1,0,0,1,-1,avoid,4,0
45,20,0,0,0,1,1,0,0,1,-1,avoid,4,0
45,21,0,0,0,1,1,0,0,1,-1,avoid,4,0
45,22,0,0,0,1,1,0,0,1,-1,avoid,4,0
45,23,0,0,0,1,1,0,0,1,-1,avoid,4,0
45,24,0,0,0,1,1,0,0,1,-1,avoid,4,0
45,25,0,0,0,1,1,0,0,1,-1,avoid,4,0
45,26,0,0,0,1,1,0,0,1,-1,avoid,4,0
45,27,0,0,0,1,1,0,0,1,-1,avoid,4,0
45,28,0,0,0,1,1,0,0,1,-1,avoid,4,0
45,29,0,0,0,1,1,0,0,1,-1,avoid,4,0
45,30,0,0,0,1,1,0,0,1,-1,avoid,4,0
45,31,0,0,0,1,1,0,0,1,-1,avoid,4,0
45,32,0,0,0,1,1,0,0,1,-1,avoid,4,0
45,33,0,0,0,1,1,0,0,1,-1,avoid,4,0
46,1,0,1,1,1,0,1,1,1,-1,avoid,4,1
46,2,1,1,0,0,0,0,1,0,-1,avoid,4,0
46,3,1,1,0,0,0,1,1,0,-1,avoid,4,0
46,4,1,0,0,0,1,1,1,1,-1,avoid,4,0
46,5,1,0,0,0,1,1,1,1,-1,avoid,4,0
46,6,0,0,0,0,1,1,1,1,-1,avoid,4,0
46,7,0,0,1,0,1,1,1,0,-1,avoid,4,0
46,8,0,0,1,0,1,1,1,0,-1,avoid,4,0
46,9,0,0,1,0,1,1,1,0,-1,avoid,4,0
46,10,0,0,1,0,1,1,1,0,-1,avoid,4,0
46,11,0,1,1,0,1,1,1,0,-1,avoid,4,0
46,12,1,1,1,0,0,1,1,0,-1,avoid,4,0
46,13,1,1,0,0,1,1,1,1,-1,avoid,4,0
46,14,1,0,0,0,0,0,1,1,-1,avoid,4,0
46,15,1,0,0,0,1,1,0,0,-1,avoid,4,0
46,16,1,0,0,1,1,0,0,1,-1,avoid,4,0
46,17,0,0,1,1,1,0,0,1,-1,avoid,4,0
46,18,0,0,0,1,1,0,0,1,-1,avoid,4,0
46,19,0,0,0,1,1,0,0,1,-1,avoid,4,0
46,20,0,0,0,1,1,0,0,1,-1,avoid,4,0
46,21,0,0,0,1,1,0,0,1,-1,avoid,4,0
46,22,0,0,0,1,1,0,0,1,-1,avoid,4,0
46,23,0,0,0,1,1,0,0,1,-1,avoid,4,0
46,24,0,0,0,1,1,0,0,1,-1,avoid,4,0
46,25,0,0,0,1,1,0,0,1,-1,avoid,4,0
46,26,0,0,0,1,1,0,0,1,-1,avoid,4,0
46,27,0,0,0,1,1,0,0,1,-1,avoid,4,0
46,28,0,0,0,1,1,0,0,1,-1,avoid,4,0
46,29,0,0,0,1,1,0,0,1,-1,avoid,4,0
46,30,0,0,0,1,1,0,0,1,-1,avoid,4,0
46,31,0,0,0,1,1,0,0,1,-1,avoid,4,0
46,32,0,0,0,1,1,0,0,1,-1,avoid,4,0
46,33,0,0,0,1,1,0,0,1,-1,avoid,4,0
47,1,1,1,1,1,0,1,1,1,-1,avoid,4,1
47,2,1,1,0,0,0,1,1,1,-1,avoid,4,0
47,3,1,0,0,0,0,1,1,1,-1,avoid,4,0
47,4,1,0,0,0,0,1,0,1,-1,avoid,4,0
47,5,0,0,0,0,0,1,1,1,-1,avoid,4,0
47,6,0,0,0,0,0,1,0,0,-1,avoid,4,0
47,7,0,0,0,0,1,0,1,1,-1,avoid,4,0
47,8,0,0,0,0,1,0,1,1,-1,avoid,4,0
47,9,0,0,0,0,1,0,1,1,-1,avoid,4,0
47,10,0,0,0,0,1,0,1,1,-1,avoid,4,0
47,11,0,0,0,0,1,0,1,1,-1,avoid,4,0
47,12,0,0,0,0,1,0,1,1,-1,avoid,4,0
47,13,0,0,0,0,1,0,1,1,-1,avoid,4,0
47,14,0,0,0,0,1,0,1,1,-1,avoid,4,0
47,15,0,1,0,0,1,0,1,1,-1,avoid,4,0
47,16,0,1,0,0,0,1,1,1,-1,avoid,4,0
47,17,1,1,0,0,0,0,1,0,-1,avoid,4,0
47,18,1,1,0,0,0,1,1,0,-1,avoid,4,0
47,19,1,0,0,0,1,1,1,1,-1,avoid,4,0
47,20,1,0,0,0,1,1,1,1,-1,avoid,4,0
47,21,0,0,0,0,1,1,1,1,-1,avoid,4,0
47,22,0,0,1,0,1,1,1,0,-1,avoid,4,0
47,23,0,0,1,0,1,1,1,0,-1,avoid,4,0
47,24,0,0,1,0,1,1,1,0,-1,avoid,4,0
47,25,0,0,1,0,1,1,1,0,-1,avoid,4,0
47,26,0,1,1,0,1,1,1,0,-1,avoid,4,0
47,27,1,1,1,0,0,1,1,0,-1,avoid,4,0
47,28,1,1,0,0,1,1,1,1,-1,avoid,4,0
47,29,1,0,0,0,0,0,1,1,-1,avoid,4,0
47,30,1,0,0,0,1,1,0,0,-1,avoid,4,0
47,31,1,0,0,1,1,0,0,1,-1,avoid,4,0
47,32,0,0,1,1,1,0,0,1,-1,avoid,4,0
47,33,0,0,0,1,1,0,0,1,-1,avoid,4,0
48,1,0,1,0,1,0,1,1,1,1,avoid,4,1
48,2,0,0,0,0,0,0,1,0,1,avoid,4,0
48,3,0,0,1,0,0,1,0,1,1,avoid,4,0
48,4,0,0,0,0,0,1,1,1,1,avoid,4,0
48,5,0,0,0,0,0,1,0,0,1,avoid,4,0
48,6,0,0,0,0,1,0,1,1,1,avoid,4,0
48,7,0,0,0,0,1,0,1,1,1,avoid,4,0
48,8,0,0,0,0,1,0,1,1,1,avoid,4,0
48,9,0,0,0,0,1,0,1,1,1,avoid,4,0
48,10,0,0,0,0,1,0,1,1,1,avoid,4,0
48,11,0,0,0,0,1,0,1,1,1,avoid,4,0
48,12,0,0,0,0,1,0,1,1,1,avoid,4,0
48,13,1,0,0,0,1,0,1,1,1,avoid,4,0
48,14,1,0,1,0,1,0,1,0,1,avoid,4,0
48,15,1,0,1,0,0,0,1,0,1,avoid,4,0
48,16,1,0,0,0,0,1,0,0,1,avoid,4,0
48,17,1,1,0,0,1,1,1,1,1,avoid,4,0
48,18,1,1,0,0,0,0,1,1,1,avoid,4,0
48,19,0,1,0,0,0,1,1,0,1,avoid,4,0
48,20,0,1,0,0,1,0,1,0,1,avoid,4,0
48,21,0,0,0,0,1,1,1,1,1,avoid,4,0
48,22,0,0,1,0,1,1,1,0,1,avoid,4,0
48,23,0,0,1,0,1,1,1,0,1,avoid,4,0
48,24,0,0,1,0,1,1,1,0,1,avoid,4,0
48,25,0,0,1,0,1,1,1,0,1,avoid,4,0
48,26,0,0,1,0,1,1,1,0,1,avoid,4,0
48,27,0,0,1,0,1,1,1,0,1,avoid,4,0
48,28,0,0,1,0,1,1,1,0,1,avoid,4,0
48,29,0,0,1,0,1,1,1,0,1,avoid,4,0
48,30,0,0,1,0,1,1,1,0,1,avoid,4,0
48,31,0,0,1,0,1,1,1,0,1,avoid,4,0
48,32,0,0,1,0,1,1,1,0,1,avoid,4,0
48,33,0,0,1,0,1,1,1,0,1,avoid,4,0
49,1,0,1,0,1,0,1,1,1,1,avoid,4,1
49,2,0,1,0,0,0,0,1,0,1,avoid,4,0
49,3,0,1,1,0,0,1,1,1,1,avoid,4,0
49,4,0,0,0,0,0,0,1,0,1,avoid,4,0
49,5,0,0,1,0,0,1,0,1,1,avoid,4,0
49,6,0,0,0,0,0,1,1,1,1,avoid,4,0
49,7,0,0,0,0,0,1,0,0,1,avoid,4,0
49,8,0,0,0,0,1,0,1,1,1,avoid,4,0
49,9,0,0,0,0,1,0,1,1,1,avoid,4,0
49,10,0,0,0,0,1,0,1,1,1,avoid,4,0
49,11,0,0,0,0,1,0,1,1,1,avoid,4,0
49,12,0,0,0,0,1,0,1,1,1,avoid,4,0
49,13,0,0,0,0,1,0,1,1,1,avoid,4,0
49,14,0,0,0,0,1,0,1,1,1,avoid,4,0
49,15,1,0,0,0,1,0,1,1,1,avoid,4,0
49,16,1,0,1,0,1,0,1,0,1,avoid,4,0
49,17,1,0,1,0,0,0,1,0,1,avoid,4,0
49,18,1,0,0,0,0,1,0,0,1,avoid,4,0
49,19,1,1,0,0,1,1,1,1,1,avoid,4,0
49,20,1,1,0,0,0,0,1,1,1,avoid,4,0
49,21,0,1,0,0,0,1,1,0,1,avoid,4,0
49,22,0,1,0,0,1,0,1,0,1,avoid,4,0
49,23,0,0,0,0,1,1,1,1,1,avoid,4,0
49,24,0,0,1,0,1,1,1,0,1,avoid,4,0
49,25,0,0,1,0,1,1,1,0,1,avoid,4,0
49,26,0,0,1,0,1,1,1,0,1,avoid,4,0
49,27,0,0,1,0,1,1,1,0,1,avoid,4,0
49,28,0,0,1,0,1,1,1,0,1,avoid,4,0
49,29,0,0,1,0,1,1,1,0,1,avoid,4,0
49,30,0,0,1,0,1,1,1,0,1,avoid,4,0
49,31,0,0,1,0,1,1,1,0,1,avoid,4,0
49,32,0,0,1,0,1,1,1,0,1,avoid,4,0
49,33,0,0,1,0,1,1,1,0,1,avoid,4,0
50,1,1,1,0,0,0,1,1,1,1,avoid,4,1
50,2,1,1,0,0,0,1,1,1,1,avoid,4,0
50,3,0,1,0,0,0,1,1,1,1,avoid,4,0
50,4,0,1,0,0,0,0,1,0,1,avoid,4,0
50,5,0,1,1,0,0,1,1,1,1,avoid,4,0
50,6,0,0,0,0,0,0,1,0,1,avoid,4,0
50,7,0,0,1,0,0,1,0,1,1,avoid,4,0
50,8,0,0,0,0,0,1,1,1,1,avoid,4,0
50,9,0,0,0,0,0,1,0,0,1,avoid,4,0
50,10,0,0,0,0,1,0,1,1,1,avoid,4,0
50,11,0,0,0,0,1,0,1,1,1,avoid,4,0
50,12,0,0,0,0,1,0,1,1,1,avoid,4,0
50,13,0,0,0,0,1,0,1,1,1,avoid,4,0
50,14,0,0,0,0,1,0,1,1,1,avoid,4,0
50,15,0,0,0,0,1,0,1,1,1,avoid,4,0
50,16,0,0,0,0,1,0,1,1,1,avoid,4,0
50,17,1,0,0,0,1,0,1,1,1,avoid,4,0
50,18,1,0,1,0,1,0,1,0,1,avoid,4,0
50,19,1,0,1,0,0,0,1,0,1,avoid,4,0
50,20,1,0,0,0,0,1,0,0,1,avoid,4,0
50,21,1,1,0,0,1,1,1,1,1,avoid,4,0
50,22,1,1,0,0,0,0,1,1,1,avoid,4,0
50,23,0,1,0,0,0,1,1,0,1,avoid,4,0
50,24,0,1,0,0,1,0,1,0,1,avoid,4,0
50,25,0,0,0,0,1,1,1,1,1,avoid,4,0
50,26,0,0,1,0,1,1,1,0,1,avoid,4,0
50,27,0,0,1,0,1,1,1,0,1,avoid,4,0
50,28,0,0,1,0,1,1,1,0,1,avoid,4,0
50,29,0,0,1,0,1,1,1,0,1,avoid,4,0
50,30,0,0,1,0,1,1,1,0,1,avoid,4,0
50,31,0,0,1,0,1,1,1,0,1,avoid,4,0
50,32,0,0,1,0,1,1,1,0,1,avoid,4,0
50,33,0,0,1,0,1,1,1,0,1,avoid,4,0
51,1,1,0,0,0,0,1,1,1,1,avoid,4,1
51,2,1,1,0,0,0,1,0,1,1,avoid,4,0
51,3,0,1,0,1,0,1,1,1,1,avoid,4,0
51,4,0,1,0,0,0,0,1,0,1,avoid,4,0
51,5,0,1,1,0,0,1,1,1,1,avoid,4,0
51,6,0,0,0,0,0,0,1,0,1,avoid,4,0
51,7,0,0,1,0,0,1,0,1,1,avoid,4,0
51,8,0,0,0,0,0,1,1,1,1,avoid,4,0
51,9,0,0,0,0,0,1,0,0,1,avoid,4,0
51,10,0,0,0,0,1,0,1,1,1,avoid,4,0
51,11,0,0,0,0,1,0,1,1,1,avoid,4,0
51,12,0,0,0,0,1,0,1,1,1,avoid,4,0
51,13,0,0,0,0,1,0,1,1,1,avoid,4,0
51,14,0,0,0,0,1,0,1,1,1,avoid,4,0
51,15,0,0,0,0,1,0,1,1,1,avoid,4,0
51,16,0,0,0,0,1,0,1,1,1,avoid,4,0
51,17,1,0,0,0,1,0,1,1,1,avoid,4,0
51,18,1,0,1,0,1,0,1,0,1,avoid,4,0
51,19,1,0,1,0,0,0,1,0,1,avoid,4,0
51,20,1,0,0,0,0,1,0,0,1,avoid,4,0
51,21,1,1,0,0,1,1,1,1,1,avoid,4,0
51,22,1,1,0,0,0,0,1,1,1,avoid,4,0
51,23,0,1,0,0,0,1,1,0,1,avoid,4,0
51,24,0,1,0,0,1,0,1,0,1,avoid,4,0
51,25,0,0,0,0,1,1,1,1,1,avoid,4,0
51,26,0,0,1,0,1,1,1,0,1,avoid,4,0
51,27,0,0,1,0,1,1,1,0,1,avoid,4,0
51,28,0,0,1,0,1,1,1,0,1,avoid,4,0
51,29,0,0,1,0,1,1,1,0,1,avoid,4,0
51,30,0,0,1,0,1,1,1,0,1,avoid,4,0
51,31,0,0,1,0,1,1,1,0,1,avoid,4,0
51,32,0,0,1,0,1,1,1,0,1,avoid,4,0
51,33,0,0,1,0,1,1,1,0,1,avoid,4,0
52,1,0,0,1,0,0,1,1,1,1,avoid,4,0
52,2,1,0,0,0,0,1,0,0,1,avoid,4,1
52,3,1,0,0,0,1,1,1,1,1,avoid,4,0
52,4,1,1,0,0,1,1,1,1,1,avoid,4,0
52,5,1,1,0,0,0,0,1,1,1,avoid,4,0
52,6,0,1,0,0,0,1,1,0,1,avoid,4,0
52,7,0,1,0,0,1,0,1,0,1,avoid,4,0
52,8,0,0,0,0,1,1,1,1,1,avoid,4,0
52,9,0,0,1,0,1,1,1,0,1,avoid,4,0
52,10,0,0,1,0,1,1,1,0,1,avoid,4,0
52,11,0,0,1,0,1,1,1,0,1,avoid,4,0
52,12,0,0,1,0,1,1,1,0,1,avoid,4,0
52,13,0,0,1,0,1,1,1,0,1,avoid,4,0
52,14,0,0,1,0,1,1,1,0,1,avoid,4,0
52,15,0,0,1,0,1,1,1,0,1,avoid,4,0
52,16,0,0,1,0,1,1,1,0,1,avoid,4,0
52,17,0,0,1,0,1,1,1,0,1,avoid,4,0
52,18,0,0,1,0,1,1,1,0,1,avoid,4,0
52,19,0,0,1,0,1,1,1,0,1,avoid,4,0
52,20,0,0,1,0,1,1,1,0,1,avoid,4,0
52,21,0,0,1,0,1,1,1,0,1,avoid,4,0
52,22,0,0,1,0,1,1,1,0,1,avoid,4,0
52,23,0,0,1,0,1,1,1,0,1,avoid,4,0
52,24,0,0,1,0,1,1,1,0,1,avoid,4,0
52,25,0,0,1,0,1,1,1,0,1,avoid,4,0
52,26,0,0,1,0,1,1,1,0,1,avoid,4,0
52,27,0,0,1,0,1,1,1,0,1,avoid,4,0
52,28,0,0,1,0,1,1,1,0,1,avoid,4,0
52,29,0,0,1,0,1,1,1,0,1,avoid,4,0
52,30,0,0,1,0,1,1,1,0,1,avoid,4,0
52,31,0,0,1,0,1,1,1,0,1,avoid,4,0
52,32,0,0,1,0,1,1,1,0,1,avoid,4,0
52,33,0,0,1,0,1,1,1,0,1,avoid,4,0
53,1,0,0,1,0,0,1,1,1,1,avoid,4,0
53,2,0,0,0,0,0,1,0,0,1,avoid,4,0
53,3,1,0,0,0,1,0,1,1,1,avoid,4,1
53,4,1,0,1,0,1,0,1,0,1,avoid,4,0
53,5,1,0,1,0,0,0,1,0,1,avoid,4,0
53,6,1,0,0,0,0,1,0,0,1,avoid,4,0
53,7,1,1,0,0,1,1,1,1,1,avoid,4,0
53,8,1,1,0,0,0,0,1,1,1,avoid,4,0
53,9,0,1,0,0,0,1,1,0,1,avoid,4,0
53,10,0,1,0,0,1,0,1,0,1,avoid,4,0
53,11,0,0,0,0,1,1,1,1,1,avoid,4,0
53,12,0,0,1,0,1,1,1,0,1,avoid,4,0
53,13,0,0,1,0,1,1,1,0,1,avoid,4,0
53,14,0,0,1,0,1,1,1,0,1,avoid,4,0
53,15,0,0,1,0,1,1,1,0,1,avoid,4,0
53,16,0,0,1,0,1,1,1,0,1,avoid,4,0
53,17,0,0,1,0,1,1,1,0,1,avoid,4,0
53,18,0,0,1,0,1,1,1,0,1,avoid,4,0
53,19,0,0,1,0,1,1,1,0,1,avoid,4,0
53,20,0,0,1,0,1,1,1,0,1,avoid,4,0
53,21,0,0,1,0,1,1,1,0,1,avoid,4,0
53,22,0,0,1,0,1,1,1,0,1,avoid,4,0
53,23,0,0,1,0,1,1,1,0,1,avoid,4,0
53,24,0,0,1,0,1,1,1,0,1,avoid,4,0
53,25,0,0,1,0,1,1,1,0,1,avoid,4,0
53,26,0,0,1,0,1,1,1,0,1,avoid,4,0
53,27,0,0,1,0,1,1,1,0,1,avoid,4,0
53,28,0,0,1,0,1,1,1,0,1,avoid,4,0
53,29,0,0,1,0,1,1,1,0,1,avoid,4,0
53,30,0,0,1,0,1,1,1,0,1,avoid,4,0
53,31,0,0,1,0,1,1,1,0,1,avoid,4,0
53,32,0,0,1,0,1,1,1,0,1,avoid,4,0
53,33,0,0,1,0,1,1,1,0,1,avoid,4,0
54,1,0,0,1,0,0,1,1,1,1,avoid,4,0
54,2,0,0,0,0,0,1,0,0,1,avoid,4,0
54,3,0,0,0,0,1,0,1,1,1,avoid,4,0
54,4,1,0,0,0,1,0,1,1,1,avoid,4,1
54,5,1,0,1,0,1,0,1,0,1,avoid,4,0
54,6,1,0,1,0,0,0,1,0,1,avoid,4,0
54,7,1,0,0,0,0,1,0,0,1,avoid,4,0
54,8,1,1,0,0,1,1,1,1,1,avoid,4,0
54,9,1,1,0,0,0,0,1,1,1,avoid,4,0
54,10,0,1,0,0,0,1,1,0,1,avoid,4,0
54,11,0,1,0,0,1,0,1,0,1,avoid,4,0
54,12,0,0,0,0,1,1,1,1,1,avoid,4,0
54,13,0,0,1,0,1,1,1,0,1,avoid,4,0
54,14,0,0,1,0,1,1,1,0,1,avoid,4,0
54,15,0,0,1,0,1,1,1,0,1,avoid,4,0
54,16,0,0,1,0,1,1,1,0,1,avoid,4,0
54,17,0,0,1,0,1,1,1,0,1,avoid,4,0
54,18,0,0,1,0,1,1,1,0,1,avoid,4,0
54,19,0,0,1,0,1,1,1,0,1,avoid,4,0
54,20,0,0,1,0,1,1,1,0,1,avoid,4,0
54,21,0,0,1,0,1,1,1,0,1,avoid,4,0
54,22,0,0,1,0,1,1,1,0,1,avoid,4,0
54,23,0,0,1,0,1,1,1,0,1,avoid,4,0
54,24,0,0,1,0,1,1,1,0,1,avoid,4,0
54,25,0,0,1,0,1,1,1,0,1,avoid,4,0
54,26,0,0,1,0,1,1,1,0,1,avoid,4,0
54,27,0,0,1,0,1,1,1,0,1,avoid,4,0
54,28,0,0,1,0,1,1,1,0,1,avoid,4,0
54,29,0,0,1,0,1,1,1,0,1,avoid,4,0
54,30,0,0,1,0,1,1,1,0,1,avoid,4,0
54,31,0,0,1,0,1,1,1,0,1,avoid,4,0
54,32,0,0,1,0,1,1,1,0,1,avoid,4,0
54,33,0,0,1,0,1,1,1,0,1,avoid,4,0
55,1,0,0,1,0,0,1,1,1,1,avoid,4,0
55,2,0,0,0,0,0,1,0,0,1,avoid,4,0
55,3,0,0,0,0,1,0,1,1,1,avoid,4,0
55,4,0,0,0,0,1,0,1,1,1,avoid,4,0
55,5,1,0,0,0,1,0,1,1,1,avoid,4,1
55,6,1,0,1,0,1,0,1,0,1,avoid,4,0
55,7,1,0,1,0,0,0,1,0,1,avoid,4,0
55,8,1,0,0,0,0,1,0,0,1,avoid,4,0
55,9,1,1,0,0,1,1,1,1,1,avoid,4,0
55,10,1,1,0,0,0,0,1,1,1,avoid,4,0
55,11,0,1,0,0,0,1,1,0,1,avoid,4,0
55,12,0,1,0,0,1,0,1,0,1,avoid,4,0
55,13,0,0,0,0,1,1,1,1,1,avoid,4,0
55,14,0,0,1,0,1,1,1,0,1,avoid,4,0
55,15,0,0,1,0,1,1,1,0,1,avoid,4,0
55,16,0,0,1,0,1,1,1,0,1,avoid,4,0
55,17,0,0,1,0,1,1,1,0,1,avoid,4,0
55,18,0,0,1,0,1,1,1,0,1,avoid,4,0
55,19,0,0,1,0,1,1,1,0,1,avoid,4,0
55,20,0,0,1,0,1,1,1,0,1,avoid,4,0
55,21,0,0,1,0,1,1,1,0,1,avoid,4,0
55,22,0,0,1,0,1,1,1,0,1,avoid,4,0
55,23,0,0,1,0,1,1,1,0,1,avoid,4,0
55,24,0,0,1,0,1,1,1,0,1,avoid,4,0
55,25,0,0,1,0,1,1,1,0,1,avoid,4,0
55,26,0,0,1,0,1,1,1,0,1,avoid,4,0
55,27,0,0,1,0,1,1,1,0,1,avoid,4,0
55,28,0,0,1,0,1,1,1,0,1,avoid,4,0
55,29,0,0,1,0,1,1,1,0,1,avoid,4,0
55,30,0,0,1,0,1,1,1,0,1,avoid,4,0
55,31,0,0,1,0,1,1,1,0,1,avoid,4,0
55,32,0,0,1,0,1,1,1,0,1,avoid,4,0
55,33,0,0,1,0,1,1,1,0,1,avoid,4,0
56,1,0,0,1,0,0,1,1,1,1,avoid,4,0
56,2,0,0,0,0,0,1,0,0,1,avoid,4,0
56,3,0,0,0,0,1,0,1,1,1,avoid,4,0
56,4,0,0,0,0,1,0,1,1,1,avoid,4,0
56,5,0,0,0,0,1,0,1,1,1,avoid,4,0
56,6,1,0,0,0,1,0,1,1,1,avoid,4,1
